Class,Id
0,4a04a3fea5c0f43e8e17b1abb0586c74a529&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,562c37f8d4143d7e161da886e616c11a3ace&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
1,efe359eb4fe34235cb0ab87ebfc0e4f1e4c7&0x9d68a447a8718ef30645d23d423be1ea6b7d370f
1,da08951f3e697c1104d54900ee8cb415f831&0xdffb5ea98d788c18ad0e8d5db0ab35f37e413224
1,a505092d72e80edbe9686e104151bcf590c2&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,443eddd6d163486e8db2172eff1a2b4247c1&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,7560495e3dc6d25576fa36e52a6d82c1f73b&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,3eda349cd99746d427cd7b95771b51640064&0x755cdba6ae4f479f7164792b318b2a06c759833b
1,1fb7a4d9c199f8167dc6e4bb8f384e91ba51&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,57f93a1b47a68e7f4bb374fff5d8da6f2769&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,cce9b381c129fdf798cef1e7293018f3e46e&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,15b0e6876fe3b13ae16d5ce27f717c88fb21&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,998277bacd4547bde2f0e620dab6cfed3c5c&0xaaab2ec23dd5dd9602e631b8399fa94c9d134b3a
0,b790e05390fc8295f4d3f60332c93bed42e2&0x80c54b9bbac97e668084f836bf042eccfca303d5
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x2f4a1ec115d53c17338e1eeefa3d4ef1d47f51cb
0,e87e0a235266d9c5adc9deb4b2e29b54d009&0xb73ff1f1ecc110940d407e46c78ed884c41aa46a
1,fad04f2a40049159f09f94655aa485eacf3b&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,70a7388c05ee4e7af3d01d8c722b0ff52374&0xeae8b9cbfb5aa308a09cd13e00c60de27d0155b2
1,e4911b1033a5ae6f5473f71be3058b93efc3&0x9a9de4897646951fb7150cd41d8ed30ba3080237
0,8f2d746113d0696ce89b35f0d8bf88e0aeca&0x21afad651dea802605d6390f873fe167ce7a59d8
1,f06b6599bf8da6efb432b79cd180769a44be&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,4e2568ee2073ec1ae9bda511f2a94544104c&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,27d07fc17907b4db788e5adf2ed424addff6&0x412175cc0a68cdca1544bd0f8437d1cc590a0f37
0,9fc4ee008946415bb14ec402ac9ae11da4e0&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,8047c4eee2d9d83d8619525084fefca5de0d&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,1c96db6b22b0d3d9536e0108d062bd488f74&0x2bf78d7496d8854cc0f9ce532b55704a01c8d61d
0,96847e03d84db0908a69983a571f7884dead&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,28beb532526b1fecc4a751e2d7d7cee49e95&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x1bae63c9be541516c3e9f41c5e9c701a704d26e6
0,a942d41b072a366ae5f501c2e9d890ea10c2&0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
1,667590014bf2e78b88eb112970f9e3e340e5&0xb547027a4ccd46ec98199fa88aaedf5aa981db26
1,5faad1e3dad266c4e33020d1be0277018b6c&0x9d68a447a8718ef30645d23d423be1ea6b7d370f
1,fa4e9ab11ffb6398b31069951fc430b09289&0xb2816223fddc21aca553ba208c7b7a13b27c207c
1,2f1c6b50d299993363be1c869e3e64842732&0x7e0529eb456a7c806b5fe7b3d69a805339a06180
0,566855569722d4eac3d8a7a87126c71f22c1&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,150ab850ce59c3be44aaa963fd5239d658f6&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,a22fe446a85a247bf85bad1addf3ddaf62e9&0x109c4f2ccc82c4d77bde15f306707320294aea3f
0,1fc7b7a88a4455db8d3d6e96de018fc102e2&0x2f6321db2461f68676f42f396330a4dc4a8f49df
1,9ae8b36dc22697fcf55880f7111f7ecc8bec&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
0,0b32072ab1b37bbf8d18beedc3699ddce4dd&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
1,3a20940870dc055f2070ac8ec847ed2d9918&0x4ec88b5c46533a1ab84365ff49387f57eed7bc5b
0,6ecc7fbdfbcebe88826ecebb6e9766500b24&0x1e2fbe6be9eb39fc894d38be976111f332172d83
1,b9ff5782efbbcc43e53c9ead695726737fa1&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,1088a24aa61e8b7d4e8633255b1216abd14a&0xdf93cdb6dd65c6c28c78dcdc1762aa34caf81678
1,3e5b3d1efcff73a370ad65e82c3b6181ac89&0x7e0529eb456a7c806b5fe7b3d69a805339a06180
1,14c8c57fd419c3a58ff4004228cbf2ea5f4c&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
0,e776880c02933d47db1b9fc05908e5386b96&0x7a02dbd7c4638c5884550a4c2b4e9bdc513368bd
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0xb56fa2433a628d17f6afc17733c9f0e42f53f884
0,cc1a40c5f198754679d5b0884a4be474b7ba&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,6a43947f0e030e5da0ffbadbcaff61b6b07c&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,8504c1b32bf1557b16c238b2e01fd3149c17&0xbaaa2b29c24f543d9dfbe6130f9ca3ad082b6c5a
0,e1d87dba4a0f54621d6eaf3b3a8b6138de32&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e&0x2ee9e7b8b381999856e1a098de01c885fe80fbbd
1,209993f34115c59fc4a8ed11a3fe688c54d1&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,b6e37a8c3ab30b00224218168a350e2a5cd1&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7&0x948ffc7015bca0a029de7bdbe7238c064d8ec2c7
0,a6df07540cb5d3d297f0d0d4d84cb52bc8e6&0xc991e1247fbc69df72be4e3d5a4295a9cc3549da
1,78609ee70c4398369486ae3e0ff32e68d04e&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
1,a1dc8edc19bae82638029ea8752ce98bcfcd&0x109c4f2ccc82c4d77bde15f306707320294aea3f
1,f4db45590cabd2d1753029fd5fdb90995ac3&0xb2816223fddc21aca553ba208c7b7a13b27c207c
1,fea88309174321ef230e10bfccc7c2687f76&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x74f89d2459cb6686f20b4bc81b1f257204de1000
1,1ae2abf80e73a6290eb69cb3fe9c33336e0b&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,885aaafc0381a94caa499ef203cfb6508d85&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
0,4b13b1b798b345b591a4d22e6562d47ea75a&0x67446a5c5e570534a89362f82c3f82a46db80936
0,6a2f3ccc43d8b7dd1fbb179eb4cb7ff8cdba&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,45d845eb8959733539b02e165ba23c3e0565&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,690b6da620cf7e3a5c3b8771af92d8413c2f&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
0,a819c7d278eadd97e9ece5df764966cb8501&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,4a6b4ccb1b6faa2625fe562bdd9a23260359&0xd5fac7755190900fe8d7e2198466228b966713ee
0,fcb3739110a62a928dacfd0935ea2c16f24f&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,5219090486357d02cbec5e3a81c225c13d29&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
0,78561ee37b1a6c529a5cf17635b3ac6f8289&0x55d34b686aa8c04921397c5807db9ecedba00a4c
0,c60c1b8ee8cdb4eee3fb85b7c1da981f0988&0x459f7854776ed005b6ec63a88f834fdab0b6993e
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x8938b609a89d71a956e1537520573090e82acd7f
1,0ebc7f576adbd0ccf6ac79e63ef1e476de67&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
1,7ead24efa7fd058cc257e57e2785bf97ee39&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,fd071e57f66c3af69a637361306cbd84a389&0x8da9ccf44fa08f651b71fa76f4ed41796b428f61
1,fc743b47facde5fce5f129b480710e3aa846&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,e4911b1033a5ae6f5473f71be3058b93efc3&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,a0d79469ae3babc68613ef60229577209802&0x459f7854776ed005b6ec63a88f834fdab0b6993e
1,fd870eb23b51446379e53310b83f3e3993f3&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,08b1291d4307652592c29bff7d51f1ad83d7&0x143cdb3a018ffeeba496815ac0620870708bd166
1,f8112b2491718855f01a01a60462cc97a0d5&0x6709266d3d757c860196f1617a047dd9819fa5c1
0,f3997c8371482e3d0c1010d5a66bd1e1fcba&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,caffb061d30752a805b17964b21260a18310&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
0,18c4bed4a75c613b4978410431152d416541&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,c2c9f0c1a73a97ee682472fcc64a0b2f15b9&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
1,6662d42a4d70fca5ca44e41eb7d97238fcfe&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,25927bed48444477caf36e59d65286c077cf&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,942ef8811f2a866692a623011bde52a462c1&0x510f9371f743d3220975733e7d0c37955425cf1c
1,07e46a54a0878105c6271b753948e715a962&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,f51c888972c908cfacf59b47c1afbc0ab8ac&0x466da0bafe036b9fb468e552155989ee2711a743
1,52818a435fd3a949fbb4ce7aacb8ce19d4d6&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,f51c888972c908cfacf59b47c1afbc0ab8ac&0xa373e97c752b53630b2c4ab423dc8c8212a4fcec
0,f51c888972c908cfacf59b47c1afbc0ab8ac&0x5f4e3be4a5bed22e32b190171e32451662731be6
0,29868ef083e0678cb73c5a299579e49990e7&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,058c5f3a666b1d8e2f31ebe0e6e156797b88&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,5a82e08c0c8887aaedf2d33e760078a33cf1&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,a06b028526b05966c287370bebefa0082176&0x142154bdc7498b566ab7a61c59443fa3d63cd9a5
1,6050e0ae55eb024916787c0f7b38efc39011&0xe1c9a03cf690256ff7738cbd508c88cf5238a535
1,da16e817f0bfcbda118e82cf0ed78a1ae6ab&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,5c5f6d8aec68d15ba073da45d2fc89453107&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,ca98e5788eddb2397757aa82d1ed6171e5ad&0x2bae8bf1d52cf870381c6c02f0256f1b68d7aa2e
0,34d3b8d450b6bab109c252df3da286d73ce4&0xf3d31acc1928f72ce526053d11b42a7cb14827d8
0,27d07fc17907b4db788e5adf2ed424addff6&0xe3575fe58768eb9b15e49a1ca2daafd5193255fe
0,15660df8f6aa255d6afcf5f62b724b83a24e&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,a7b7a45cb13dc49695b83b20f0973863a1e0&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
1,5f5697a3d601d64ae1fc6eca000447f73e48&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,1bb4404a637cc82cbff53bd30f9c16083095&0xbf91b27fec3146a1b36069f92337a0ea330725df
0,911b24d99c632d0885067d866041dcaebf29&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,aafbc21be8f25562f1ed6d05d6afb58f02c2&0x8f4e3d448a318c1dec52b3f22d77132a39c62025
0,db6fb205f1a4aab8af11c7ea71c594ddf776&0x2f6321db2461f68676f42f396330a4dc4a8f49df
0,b403cddc706817d0a8eff212069936d48fcc&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,cacf2f937be4ee1308516e13f895c29777a9&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,0597a91bac711612c98d4ea729f49dcdbbd3&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x5146be0865994096c31e96164d8d26cb866651df
1,34cea73ccf8649b938187d94be36373be813&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,f8112b2491718855f01a01a60462cc97a0d5&0xf77fb518740e435e0a17326bccc863bd200541b6
0,4d5c2e2928dea5f71b9825b8b646686bd200&0x6478c1e2060f406d510148054090625ce78f426f
1,37735799fd21fcc963d85c2d8ca6e9754aa2&0x4f3db6d4c97b8248ad5e244e4f619086084f6848
1,baea5e488939a371020980190dd411b059c9&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,3efc1a613658177d8f67ccf9cffd8b25b906&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
1,9c3513ad04807bc2c2f0c94e05a18c090ce0&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
0,9dfd9ba0eb2762659c0cd30ba83094393ae8&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,b1264f4f3ebf0e6d8f8eae69e4379bebbade&0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0,063f6399ad0610a345c9e5ccf0940ab7465a&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,afe85f04b6e141d28f5812bc32e49af2ec4c&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,e6e519469fbd61cf9b22e261489ddcd42d31&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
0,27d07fc17907b4db788e5adf2ed424addff6&0x4664a755c3bbe3fdb7dd9239cf4a319615bc67ad
1,19c5e48341c63605d2c846d8bf4653a5661f&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,a3ddf244dc9299975b4da1c39f8d5d75f05a&0x41c5062f2587bef9f1dfec5d23079e35a6de8248
0,5014964f2102ff58647e16a16a6b9e14bcf6&0x93532b37757cd9749d3710e864ffae6a632830a4
1,e910515e6cf485462eeb6e454df33c60cb0e&0x4028b9672bfd71ba2fcd97a6c82e06f72eaa14ba
1,a28a954c9ad79dc148d384dd6a948d0f43c3&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,5701a64d3b558e01f97f7d8b0282f4098206&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,9d94fd85acad9961c855077bc20d741450fe&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,7684e6fa70efd6e5eb1fd03bc0d7e35ba36f&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x0756c388bf433fe870557553cd6bf142c874dc7b
0,1cfbd32e5ca2e843715f86e5e045449971be&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,0728343e9d49ef25080f74a223878a3d4052&0xdd1abd4a37b26871c075e4c0f4d41c4aead1d94b
0,81899317b0143d9e5570e0bc9b0d463d976a&0x55d34b686aa8c04921397c5807db9ecedba00a4c
1,f5b3a4ffb94e715d59162e37d69b203e411d&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,e24fe03473b7b85ebc51a9984bc07578ad91&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,73122b20212fe255875a4737b6f50cc72006&0x702392282255f8c0993dbbbb148d80d2ef6795b1
1,0b828cd2cb6c0d0488992e8176c25b4d7748&0x1ce7986760ade2bf0f322f5ef39ce0de3bd0c82b
0,b6a8f3d8084d8decabfed15aceead5ccb83e&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
1,596ebfc424a109d1b11ada24f6a249df2d74&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,8fbc7e1d1c93aa5091ae28dd836cc71e8d4c&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,f46f9da8ec8264a2e2b3ea25924090f89e3d&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,30631f55a2bc2f865dc197c87c35ade2be33&0x459f7854776ed005b6ec63a88f834fdab0b6993e
1,ad9676e953ade0089387454ab12cf1bd8ad8&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,5173b1ecfb89383faac42ea6212114b93607&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,a06b028526b05966c287370bebefa0082176&0x274009dfb2b7d563bc3438aac76bc61766984c85
1,90ffcd68b6da405d9eecc56d832daf5ece30&0xaf6de38ffc92e0d52857f864048d7af2f345a3cf
1,2cbae8bab84f7ff7d2e5087ed8a4f254d9d2&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
1,b5e7056c92082d4fcda970894ea868245a3f&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,d609043fd4a99f656993884d6867beae77e7&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,3a20940870dc055f2070ac8ec847ed2d9918&0x49da04be28bc3e7454292d5c8c872b6fefec2836
1,3a20940870dc055f2070ac8ec847ed2d9918&0xa4ec2491b1176795f1f68096a94408c67229b509
1,7efd9518671ea4d1fa0c59452c5a8c16451f&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
0,0ea065c7c92a9f096b042fe1425b69bb8bed&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,dc11a88dbf88e97b854c1054ae4971e1ff0c&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,446a1cc87a34a1f576c47b050011f0524e77&0x55d34b686aa8c04921397c5807db9ecedba00a4c
0,70a7388c05ee4e7af3d01d8c722b0ff52374&0x627b9fb0d9cbdbbe9dc1f5047fea02573f85a511
0,a6e47849629b7245dfa1ca21d94cd15878ef&0x04206fbfc73df1d2d2a4b09b075d2f5517ee6699
0,308b74d23b5a6e7d4310a0778f7f63d55564&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,a71b1d01849c0a95490cc00559717fcf0d1d&0x050b5d7539dee1221daa3ff695cdd7cb6d8cc37a
0,942ef8811f2a866692a623011bde52a462c1&0xe654a64e4355882f9a0c147b856b2e5900930fbe
1,d63fafef3a0fa7df45f801d55c519b22203b&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,2d14dbe288fd049eb4d10d6d6a707ab14cd2&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
0,17fedf151cec081bd69cb0fd2007d845f0ed&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,6c0aa8378038dfb690eb5c1f7cd82b6b6be2&0x9d68a447a8718ef30645d23d423be1ea6b7d370f
0,a6df07540cb5d3d297f0d0d4d84cb52bc8e6&0x42bbdb8e54b64f64b8618eb6ac946af11efcb916
1,b8972a1a8e01cf4776234cd4e636211d4195&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
1,5cf988b8ea937f1fb3bebcbb4b9fc6082d8e&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
0,fc80b6b345ec563ca3d8f1db15fd00bf660c&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,4a6b4ccb1b6faa2625fe562bdd9a23260359&0x8b86fcfbbd41699d30c7e181d5f039e7ea1ac810
1,2bfe80a98b2dfbf9e263f38375cb58288e8d&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
1,a96b3055944d1c129da8b5d95f7c60e6975f&0xdf93cdb6dd65c6c28c78dcdc1762aa34caf81678
1,30b55efd8f32a0b2b4e0b482b1927532e2a6&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,9fe32b24f7bf3736eddcdcc907171ad8c5fa&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,d2e829cadbb2cd202f4a16ff1696284adbca&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,5609a7b84e8842732deb08f56c3e21ac6f8a&0x5a4d94f3ae54fc6276e651c6304207c6318a6647
0,2e742a145c5c8e62c80f074745ed947b2696&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,f133e6deebe7f2dce5a0441aa7ef330b4e53&0xa4fd1b22a8aad2cc5fe4bb147244b3f2fd678961
1,57f0992b741c8e65c568048c88e9f5d65d16&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,e212ab910e3b0ccb159885f2321da604dfcd&0xf00e5a59fde1cb2ead96a8be7711abc3f981e0f1
1,0be868e800cac91743173f726ebb46178ed1&0x9d68a447a8718ef30645d23d423be1ea6b7d370f
0,d16ccb9217fca8e83b7dcfba7d4f251109eb&0x55d34b686aa8c04921397c5807db9ecedba00a4c
0,f3d834b46a63191ffdc312f1fb054593f422&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
0,b53380dd2e9df9717c861142a8e6d0f052cd&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
1,45b19e877efe632f068d5739597dc008a6b1&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,3db201a5b05480970156d2665ff1a00cb8b4&0x702392282255f8c0993dbbbb148d80d2ef6795b1
1,8ce111d0e020a510c1b47b6b92db908b0e6d&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
1,537ca9a72cec886bea6579122b133bf10b0c&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,3f737156e08eee9b09336ffd1eb72ffe63d4&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,1d2b595878668a8c4b71ae68c307aa2f1479&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
1,d8fb3b5778f99e021afa2e41e0614af6af11&0x6054f0140eaa39306947975572d93a51c2dd652e
0,aa39b223fe8d0a0e5c4f27ead9083c756cc2&0x33b19a3b8c2b79d61e1f28062ea95e9c17b318df
1,a7ed9866cfc3f6522f64d9206d2ed192ed16&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
0,fb5a3871b500f65bdfafe0136f9667deae06&0xee46c3f56fbeaff6cd57f2deb3ed36a21c6a36e7
0,7ebb754ad546f9b9ec55aa421d5aea7d6910&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,14cd6ee289accf82350c8d8487fedb8a0c07&0xf89f7f27df48e58265b6e8efdf5c90e4d65238dc
1,a7bd3018246b2c2667e33000652d4bba43a2&0x702392282255f8c0993dbbbb148d80d2ef6795b1
1,4739e1d45b3eb778028ad3a01ddc3e3ac12d&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
1,67a371c18a3717ad75563a657a7305a1011c&0xe1c9a03cf690256ff7738cbd508c88cf5238a535
1,375dbb9df13ab0cd217ccc46fae376b609c1&0x7e0529eb456a7c806b5fe7b3d69a805339a06180
0,63a035ba2f4e67acd0b5be91b61bb8d358c4&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,28aac9c4d95f204cfc31e9b00bd122f23962&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,2489571d322189246dafa5ebde1f4699f498&0xebf608839f02bbdb08ab81a43ec0202770b48666
0,a5bf8ef794fdd916bdc06e032ac1613dffa3&0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
1,e3e0a93dac6421a395d70b3ada6f8d691ea9&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,3fe8630a33d9c25e7c73761c2c2a2287edc4&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,6a98876a3272eb8297edd971d40870a8d9ba&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,03e2a27a30480e5e3a4fe548e29ef12f64be&0x9e9aede219c3074c9ad1e85bfa52fcf5f3cfd66e
0,b790e05390fc8295f4d3f60332c93bed42e2&0x6b4561b3e809e934ad8086ac9507dba92581db3e
0,ace70d3790235af448c88547603b945604ea&0x7517de36c0e8e3f1d48c06bbd687d9ecc049446b
0,f5f2ef2d734ac68d056f36c9b04bc47119ab&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,826d1080f6f7fa7e68b267790501318e567d&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,76443119a942de498590fe1f2454d7d4ac0d&0x096da6ce8c2f0cb470cc417d6edc203b74ce05b2
1,28b2b6f5ed7d176b34181d3b347e42e76dc7&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,c7fafb860d974037b8f7dd06b6f6fe799b3e&0x30e076675fc43e6469960f44f3239f155cfc1a72
1,3eb0b9f2c57d84f241ad333746a5d27c043d&0xe7d2c826292ce8bdd5e51ce44fff4033be657269
0,b713416443450d9935bf78decfd1534543d5&0x9423317a48b4b0af453b1f206e96e65abfad3e26
1,f1c836f9a36e75f3789700bf6c0c13790892&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,006a9d2fe62c957cef3b48fc9d611fe85bca&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,08b1291d4307652592c29bff7d51f1ad83d7&0x393c006b30ac5b45abf463a2e06e362fe05e05cc
0,9781a80477618a759b5e20d9b166ffc87dbe&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,c6be4682e0020d7cb58264af44a986ecece6&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
0,87c6f0afd69ebbad520b9e5e28b181cacb6e&0xb1690c08e213a35ed9bab7b318de14420fb57d8c
0,56947ea1d6efdc81acfbacd8263ddfa9b202&0x9292c3f1797c9405fe2b8c0a5cd7496d5a4ae2de
0,43d5249c6ed377200a9357dff128dd3ae1d9&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,10771af9ca656af840dff83e8264ecf986ca&0x9d4cc55d69e9e8b74d990e17e20d4722e5f1dcbf
0,d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7&0x94c5997de57a6c7e8ba94c88e4bfbf9c5af7ff33
1,65a89ab91ddd632e16556ed54bc9c9b4c9ef&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
1,c7fccdd6d364c5639696d9c4214c0b289f90&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,a06b028526b05966c287370bebefa0082176&0x955e4be4181b9ff10e7f15ff14c7b969f03b25de
1,33a469c87fcf3c1b43a2686b27b4bd2188b2&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,a6df07540cb5d3d297f0d0d4d84cb52bc8e6&0x2da217bccabd8a07506fc7c63f2b87675381a9b9
0,eeab7d293f6209946195cc9c669de8929602&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,75b5a477a7d0aab293779e1eee89b38f2a2f&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,c11996d73288abe8a31d8b593a693ff2e5d8&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,2fb29fb7d3cfee444a200298f468908cc942&0xa8ac1079e96e95317a2bd2183ca81d92e6ba54ea
1,ce1a83138c05b44bfeebe3e6e0dc1c336374&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
